gene	transcript	protein_change	score	pvalue	qvalue	info
ZNF652	ENST00000362063	.	.	8.577769e-01	1	.
LRRCC1	ENST00000360375	.	.	8.578170e-01	1	.
MAP3K1	ENST00000399503	.	.	8.582603e-01	1	.
ZFP28	ENST00000301318	.	.	8.584424e-01	1	.
ZNF507	ENST00000311921	.	.	8.584625e-01	1	.
FAM193A	ENST00000324666	.	.	8.584892e-01	1	.
GLUD1	ENST00000277865	.	.	8.584895e-01	1	.
MYBPHL	ENST00000357155	.	.	8.585134e-01	1	.
DOCK3	ENST00000266037	.	.	8.585678e-01	1	.
KCNQ5	ENST00000342056	.	.	8.585850e-01	1	.
EIF2B4	ENST00000451130	.	.	8.586939e-01	1	.
PTX4	ENST00000293922	.	.	8.588095e-01	1	.
TBX1	ENST00000332710	.	.	8.588776e-01	1	.
PPP1R12A	ENST00000450142	.	.	8.589099e-01	1	.
PIAS3	ENST00000393045	.	.	8.590303e-01	1	.
CCDC155	ENST00000447857	.	.	8.590883e-01	1	.
MEX3B	ENST00000329713	.	.	8.590987e-01	1	.
SLC8A3	ENST00000381269	.	.	8.591328e-01	1	.
ANPEP	ENST00000300060	.	.	8.592405e-01	1	.
ZNF766	ENST00000439461	.	.	8.593505e-01	1	.
DYRK4	ENST00000542744	.	.	8.594236e-01	1	.
UGT8	ENST00000310836	.	.	8.594483e-01	1	.
SHISA7	ENST00000376325	.	.	8.596913e-01	1	.
DOK1	ENST00000233668	.	.	8.598485e-01	1	.
PDLIM5	ENST00000514743	.	.	8.598520e-01	1	.
PYROXD1	ENST00000240651	.	.	8.599822e-01	1	.
KIAA0226	ENST00000296343	.	.	8.599824e-01	1	.
MCM8	ENST00000378896	.	.	8.600272e-01	1	.
FAM124A	ENST00000280057	.	.	8.601167e-01	1	.
CNTN1	ENST00000551295	.	.	8.601492e-01	1	.
ENOSF1	ENST00000340116	.	.	8.602057e-01	1	.
TCFL5	ENST00000335351	.	.	8.604784e-01	1	.
CHRD	ENST00000204604	.	.	8.605278e-01	1	.
KIAA0319L	ENST00000325722	.	.	8.606906e-01	1	.
SIGLEC14	ENST00000360844	.	.	8.606990e-01	1	.
ACSL1	ENST00000515030	.	.	8.607295e-01	1	.
SRRD	ENST00000215917	.	.	8.607307e-01	1	.
FAM71E2	ENST00000424985	.	.	8.607475e-01	1	.
TNNI3K	ENST00000370891	.	.	8.607595e-01	1	.
GFPT2	ENST00000253778	.	.	8.607796e-01	1	.
COL3A1	ENST00000304636	.	.	8.608146e-01	1	.
CHD7	ENST00000423902	.	.	8.608631e-01	1	.
NALCN	ENST00000251127	.	.	8.609930e-01	1	.
MRVI1	ENST00000423302	.	.	8.610267e-01	1	.
WDR70	ENST00000265107	.	.	8.610617e-01	1	.
EPHB6	ENST00000392957	.	.	8.610765e-01	1	.
SLC6A7	ENST00000230671	.	.	8.611579e-01	1	.
GABRA3	ENST00000370314	.	.	8.611636e-01	1	.
ZIC5	ENST00000267294	.	.	8.611929e-01	1	.
TNRC18	ENST00000430969	.	.	8.612087e-01	1	.
TMCO4	ENST00000294543	.	.	8.612217e-01	1	.
EIF2AK3	ENST00000303236	.	.	8.613055e-01	1	.
CXorf57	ENST00000372548	.	.	8.613474e-01	1	.
PLK1	ENST00000300093	.	.	8.614643e-01	1	.
BFSP1	ENST00000544874	.	.	8.614704e-01	1	.
PKP3	ENST00000331563	.	.	8.615725e-01	1	.
ATP7A	ENST00000341514	.	.	8.616935e-01	1	.
WDR62	ENST00000401500	.	.	8.618047e-01	1	.
ADRBK1	ENST00000308595	.	.	8.618064e-01	1	.
UGT2A2	ENST00000457664	.	.	8.618537e-01	1	.
ZNF541	ENST00000314121	.	.	8.619873e-01	1	.
GP2	ENST00000381362	.	.	8.620012e-01	1	.
MPHOSPH8	ENST00000361479	.	.	8.620034e-01	1	.
RFX3	ENST00000382004	.	.	8.620216e-01	1	.
ANO3	ENST00000256737	.	.	8.620547e-01	1	.
VPS33B	ENST00000333371	.	.	8.620611e-01	1	.
IL1RAPL1	ENST00000378993	.	.	8.621130e-01	1	.
ZKSCAN4	ENST00000377294	.	.	8.622840e-01	1	.
SPG7	ENST00000268704	.	.	8.624247e-01	1	.
BCL2L13	ENST00000317582	.	.	8.625169e-01	1	.
ADAM33	ENST00000356518	.	.	8.625182e-01	1	.
GRID2IP	ENST00000457091	.	.	8.627157e-01	1	.
CCIN	ENST00000335119	.	.	8.627328e-01	1	.
PROS1	ENST00000394236	.	.	8.627458e-01	1	.
USH1G	ENST00000319642	.	.	8.629068e-01	1	.
C11orf73	ENST00000278483	.	.	8.632698e-01	1	.
DHX33	ENST00000225296	.	.	8.633945e-01	1	.
NOC4L	ENST00000330579	.	.	8.634037e-01	1	.
AMY2A	ENST00000414303	.	.	8.634124e-01	1	.
NYX	ENST00000342595	.	.	8.636403e-01	1	.
RIMBP2	ENST00000261655	.	.	8.636593e-01	1	.
C2orf42	ENST00000264434	.	.	8.641184e-01	1	.
SMARCA1	ENST00000371122	.	.	8.641256e-01	1	.
C16orf78	ENST00000299191	.	.	8.641696e-01	1	.
EPB41L1	ENST00000338074	.	.	8.641761e-01	1	.
TNFRSF4	ENST00000379236	.	.	8.642032e-01	1	.
OVGP1	ENST00000369732	.	.	8.642077e-01	1	.
FAM194A	ENST00000295910	.	.	8.642199e-01	1	.
ETS2	ENST00000360214	.	.	8.643024e-01	1	.
PLEKHG6	ENST00000396988	.	.	8.645374e-01	1	.
SCUBE2	ENST00000520467	.	.	8.645819e-01	1	.
RLF	ENST00000372771	.	.	8.646343e-01	1	.
COL4A3	ENST00000396578	.	.	8.647620e-01	1	.
TOP2B	ENST00000435706	.	.	8.649249e-01	1	.
PPFIA4	ENST00000414050	.	.	8.650418e-01	1	.
NLRP5	ENST00000390649	.	.	8.650656e-01	1	.
IFT140	ENST00000426508	.	.	8.650690e-01	1	.
ABCB7	ENST00000253577	.	.	8.651589e-01	1	.
PHKA1	ENST00000373542	.	.	8.652340e-01	1	.
TICAM1	ENST00000248244	.	.	8.652410e-01	1	.
LRRC27	ENST00000368614	.	.	8.652963e-01	1	.
UBQLN2	ENST00000338222	.	.	8.653195e-01	1	.
EIF4G3	ENST00000602326	.	.	8.654278e-01	1	.
ZNF219	ENST00000360947	.	.	8.656169e-01	1	.
USP49	ENST00000373006	.	.	8.656364e-01	1	.
HFM1	ENST00000370425	.	.	8.658762e-01	1	.
GLCE	ENST00000261858	.	.	8.660026e-01	1	.
HPS5	ENST00000349215	.	.	8.661655e-01	1	.
ZNRF4	ENST00000222033	.	.	8.661724e-01	1	.
SPRY2	ENST00000377102	.	.	8.662665e-01	1	.
GPR64	ENST00000379869	.	.	8.663247e-01	1	.
WDR1	ENST00000499869	.	.	8.663584e-01	1	.
UBQLN1	ENST00000376395	.	.	8.663675e-01	1	.
DOCK1	ENST00000280333	.	.	8.663978e-01	1	.
ZNF445	ENST00000425708	.	.	8.664016e-01	1	.
ZNF251	ENST00000292562	.	.	8.664257e-01	1	.
GRIK1	ENST00000399907	.	.	8.667806e-01	1	.
AMOTL1	ENST00000433060	.	.	8.667850e-01	1	.
GPCPD1	ENST00000379019	.	.	8.670544e-01	1	.
SIN3B	ENST00000379803	.	.	8.671584e-01	1	.
GPATCH2	ENST00000366935	.	.	8.671995e-01	1	.
ACSM5	ENST00000331849	.	.	8.673471e-01	1	.
DUOXA1	ENST00000267803	.	.	8.673503e-01	1	.
CEACAM18	ENST00000451626	.	.	8.674522e-01	1	.
SOX1	ENST00000330949	.	.	8.676315e-01	1	.
TBC1D17	ENST00000221543	.	.	8.676446e-01	1	.
UNC80	ENST00000439458	.	.	8.677911e-01	1	.
PGM2	ENST00000381967	.	.	8.678781e-01	1	.
FNTA	ENST00000302279	.	.	8.678860e-01	1	.
TANC2	ENST00000424789	.	.	8.679105e-01	1	.
TTC8	ENST00000380656	.	.	8.679298e-01	1	.
TMEM200C	ENST00000581347	.	.	8.679384e-01	1	.
CFH	ENST00000367429	.	.	8.680058e-01	1	.
TTC39A	ENST00000413473	.	.	8.680172e-01	1	.
GSTA4	ENST00000370963	.	.	8.680416e-01	1	.
PKP2	ENST00000070846	.	.	8.681600e-01	1	.
C8orf34	ENST00000518698	.	.	8.682268e-01	1	.
ANKDD1A	ENST00000380230	.	.	8.682570e-01	1	.
SLC4A5	ENST00000377634	.	.	8.683261e-01	1	.
ZSCAN22	ENST00000329665	.	.	8.685783e-01	1	.
DNAH1	ENST00000420323	.	.	8.685963e-01	1	.
UTP14A	ENST00000394422	.	.	8.687206e-01	1	.
VPS39	ENST00000318006	.	.	8.689657e-01	1	.
ZNF285	ENST00000330997	.	.	8.690806e-01	1	.
PDHX	ENST00000227868	.	.	8.690942e-01	1	.
SLC6A12	ENST00000428720	.	.	8.692984e-01	1	.
CABLES2	ENST00000279101	.	.	8.693567e-01	1	.
PCDH19	ENST00000373034	.	.	8.694371e-01	1	.
ZNF512	ENST00000355467	.	.	8.695203e-01	1	.
PKHD1L1	ENST00000378402	.	.	8.695578e-01	1	.
C10orf12	ENST00000286067	.	.	8.695620e-01	1	.
EPS8	ENST00000281172	.	.	8.695933e-01	1	.
NLRP10	ENST00000328600	.	.	8.696055e-01	1	.
KIAA0586	ENST00000354386	.	.	8.696453e-01	1	.
ERAP2	ENST00000437043	.	.	8.696972e-01	1	.
B4GALNT1	ENST00000341156	.	.	8.697871e-01	1	.
FIP1L1	ENST00000337488	.	.	8.698109e-01	1	.
COL5A3	ENST00000264828	.	.	8.698869e-01	1	.
KIAA1468	ENST00000398130	.	.	8.699727e-01	1	.
ECSIT	ENST00000270517	.	.	8.699996e-01	1	.
ENOX1	ENST00000261488	.	.	8.700162e-01	1	.
SPATA13	ENST00000424834	.	.	8.700251e-01	1	.
SP140L	ENST00000415673	.	.	8.701488e-01	1	.
TCTE1	ENST00000371505	.	.	8.703961e-01	1	.
ADAMTS13	ENST00000371929	.	.	8.704405e-01	1	.
LRCH4	ENST00000310300	.	.	8.704910e-01	1	.
DNAJB4	ENST00000370763	.	.	8.705458e-01	1	.
ZMIZ1	ENST00000334512	.	.	8.705731e-01	1	.
CYP3A7	ENST00000336374	.	.	8.705783e-01	1	.
ZBTB24	ENST00000230122	.	.	8.706293e-01	1	.
SIX6	ENST00000327720	.	.	8.706341e-01	1	.
LEMD2	ENST00000293760	.	.	8.706430e-01	1	.
PRODH2	ENST00000301175	.	.	8.707375e-01	1	.
ZCWPW1	ENST00000398027	.	.	8.707503e-01	1	.
DLG2	ENST00000376104	.	.	8.710336e-01	1	.
NFKB2	ENST00000369966	.	.	8.710817e-01	1	.
TMC1	ENST00000297784	.	.	8.713242e-01	1	.
ARHGAP18	ENST00000368149	.	.	8.714137e-01	1	.
ACOXL	ENST00000439055	.	.	8.714289e-01	1	.
SCN11A	ENST00000302328	.	.	8.714535e-01	1	.
SCMH1	ENST00000402904	.	.	8.715155e-01	1	.
TBCE	ENST00000366601	.	.	8.717998e-01	1	.
CPNE7	ENST00000268720	.	.	8.718067e-01	1	.
RASGRP3	ENST00000403687	.	.	8.718614e-01	1	.
EPB41	ENST00000343067	.	.	8.719187e-01	1	.
DAGLA	ENST00000257215	.	.	8.721279e-01	1	.
ZNF837	ENST00000427624	.	.	8.721416e-01	1	.
DAB2	ENST00000320816	.	.	8.722200e-01	1	.
EZR	ENST00000367075	.	.	8.722538e-01	1	.
TMEM229A	ENST00000455783	.	.	8.725634e-01	1	.
AP4E1	ENST00000261842	.	.	8.726060e-01	1	.
JPH2	ENST00000372980	.	.	8.726171e-01	1	.
NKD1	ENST00000268459	.	.	8.727283e-01	1	.
EPHA1	ENST00000275815	.	.	8.727524e-01	1	.
MTHFD1	ENST00000216605	.	.	8.727563e-01	1	.
NEDD9	ENST00000513989	.	.	8.727568e-01	1	.
DNMT1	ENST00000359526	.	.	8.727899e-01	1	.
ZNF461	ENST00000588268	.	.	8.728525e-01	1	.
SRPK2	ENST00000393651	.	.	8.729103e-01	1	.
LRFN4	ENST00000309602	.	.	8.729372e-01	1	.
PLCG1	ENST00000373272	.	.	8.731687e-01	1	.
GABRA5	ENST00000335625	.	.	8.732107e-01	1	.
TAP1	ENST00000354258	.	.	8.732957e-01	1	.
OR4P4	ENST00000314612	.	.	8.733399e-01	1	.
ATG4B	ENST00000404914	.	.	8.734240e-01	1	.
RANBP9	ENST00000011619	.	.	8.735025e-01	1	.
MAST2	ENST00000361297	.	.	8.735337e-01	1	.
MAP7D2	ENST00000379643	.	.	8.735525e-01	1	.
ADAMTS16	ENST00000274181	.	.	8.735718e-01	1	.
PCDHA2	ENST00000526136	.	.	8.735852e-01	1	.
TDRD1	ENST00000251864	.	.	8.735897e-01	1	.
CREB5	ENST00000357727	.	.	8.740022e-01	1	.
PRDM6	ENST00000407847	.	.	8.741675e-01	1	.
PTGER4	ENST00000302472	.	.	8.742835e-01	1	.
TELO2	ENST00000262319	.	.	8.743035e-01	1	.
IKZF4	ENST00000262032	.	.	8.743217e-01	1	.
CRIM1	ENST00000280527	.	.	8.744100e-01	1	.
ZNF582	ENST00000301310	.	.	8.744307e-01	1	.
CD163L1	ENST00000313599	.	.	8.744723e-01	1	.
ZBTB38	ENST00000514251	.	.	8.745126e-01	1	.
ITGA4	ENST00000397033	.	.	8.745485e-01	1	.
IRX6	ENST00000290552	.	.	8.746258e-01	1	.
PIBF1	ENST00000326291	.	.	8.746609e-01	1	.
MAST3	ENST00000262811	.	.	8.747831e-01	1	.
HSPA12A	ENST00000369209	.	.	8.748004e-01	1	.
LPHN3	ENST00000514591	.	.	8.749550e-01	1	.
KCNG1	ENST00000371571	.	.	8.749635e-01	1	.
BMP6	ENST00000283147	.	.	8.751067e-01	1	.
GAB3	ENST00000424127	.	.	8.752023e-01	1	.
KIF1C	ENST00000320785	.	.	8.753006e-01	1	.
FCHSD1	ENST00000435817	.	.	8.753406e-01	1	.
WAC	ENST00000354911	.	.	8.753499e-01	1	.
SLC7A11	ENST00000280612	.	.	8.754296e-01	1	.
IRGC	ENST00000244314	.	.	8.754314e-01	1	.
HIPK1	ENST00000369558	.	.	8.755384e-01	1	.
KIF20B	ENST00000260753	.	.	8.755809e-01	1	.
UNC93B1	ENST00000227471	.	.	8.756128e-01	1	.
SLCO1A2	ENST00000307378	.	.	8.756170e-01	1	.
SLC36A4	ENST00000326402	.	.	8.756598e-01	1	.
FOXG1	ENST00000382535	.	.	8.757101e-01	1	.
GLI3	ENST00000395925	.	.	8.757337e-01	1	.
MVP	ENST00000357402	.	.	8.757422e-01	1	.
ARHGAP11A	ENST00000361627	.	.	8.757473e-01	1	.
ZNF432	ENST00000594154	.	.	8.758567e-01	1	.
PRICKLE3	ENST00000376317	.	.	8.759881e-01	1	.
SFMBT1	ENST00000394752	.	.	8.761870e-01	1	.
USP34	ENST00000398571	.	.	8.762483e-01	1	.
SETD3	ENST00000331768	.	.	8.763353e-01	1	.
ZNF396	ENST00000306346	.	.	8.764617e-01	1	.
REV3L	ENST00000358835	.	.	8.765621e-01	1	.
LEPREL1	ENST00000319332	.	.	8.765710e-01	1	.
ERN1	ENST00000433197	.	.	8.765957e-01	1	.
MMP1	ENST00000315274	.	.	8.766494e-01	1	.
SOX3	ENST00000370536	.	.	8.767249e-01	1	.
INPP5D	ENST00000359570	.	.	8.767258e-01	1	.
SHPRH	ENST00000367505	.	.	8.767990e-01	1	.
OR2T10	ENST00000330500	.	.	8.768999e-01	1	.
GAPVD1	ENST00000394105	.	.	8.769587e-01	1	.
GTF2IRD2B	ENST00000312575	.	.	8.771592e-01	1	.
UGT2B17	ENST00000317746	.	.	8.772324e-01	1	.
TTLL4	ENST00000392102	.	.	8.774282e-01	1	.
CCNL1	ENST00000295926	.	.	8.774327e-01	1	.
DPPA4	ENST00000335658	.	.	8.774548e-01	1	.
DDR1	ENST00000376575	.	.	8.774771e-01	1	.
POLB	ENST00000265421	.	.	8.775604e-01	1	.
DYRK2	ENST00000344096	.	.	8.777545e-01	1	.
C10orf88	ENST00000481909	.	.	8.779097e-01	1	.
PCDHGA2	ENST00000394576	.	.	8.779472e-01	1	.
HJURP	ENST00000411486	.	.	8.781225e-01	1	.
VWA3A	ENST00000389398	.	.	8.782048e-01	1	.
MDH1B	ENST00000374412	.	.	8.782122e-01	1	.
ZNF579	ENST00000325421	.	.	8.782234e-01	1	.
CRBN	ENST00000231948	.	.	8.783321e-01	1	.
CEP63	ENST00000514678	.	.	8.784766e-01	1	.
IPMK	ENST00000373935	.	.	8.786962e-01	1	.
ADCY6	ENST00000307885	.	.	8.786980e-01	1	.
INTS9	ENST00000521022	.	.	8.787290e-01	1	.
KIAA1755	ENST00000279024	.	.	8.787566e-01	1	.
CNKSR1	ENST00000361530	.	.	8.787814e-01	1	.
ECT2L	ENST00000423192	.	.	8.790359e-01	1	.
ABCB1	ENST00000265724	.	.	8.791184e-01	1	.
STAG1	ENST00000383202	.	.	8.791577e-01	1	.
CCDC110	ENST00000307588	.	.	8.791973e-01	1	.
GPR176	ENST00000561100	.	.	8.792223e-01	1	.
ZNF74	ENST00000400451	.	.	8.793426e-01	1	.
ENG	ENST00000373203	.	.	8.794614e-01	1	.
MAPK8IP1	ENST00000241014	.	.	8.795146e-01	1	.
MEGF8	ENST00000334370	.	.	8.795395e-01	1	.
RABEP2	ENST00000358201	.	.	8.795539e-01	1	.
PTCD3	ENST00000254630	.	.	8.796284e-01	1	.
PEX6	ENST00000304611	.	.	8.797242e-01	1	.
IFT57	ENST00000264538	.	.	8.797689e-01	1	.
TUBGCP4	ENST00000564079	.	.	8.797787e-01	1	.
NDST1	ENST00000261797	.	.	8.799062e-01	1	.
EIF2AK1	ENST00000199389	.	.	8.799575e-01	1	.
EVI5L	ENST00000538904	.	.	8.799774e-01	1	.
RNASEL	ENST00000367559	.	.	8.803287e-01	1	.
PLAT	ENST00000220809	.	.	8.803732e-01	1	.
EDEM1	ENST00000256497	.	.	8.803876e-01	1	.
HKR1	ENST00000324411	.	.	8.803946e-01	1	.
NEU1	ENST00000375631	.	.	8.804122e-01	1	.
IMPDH1	ENST00000338791	.	.	8.804760e-01	1	.
SEMA3D	ENST00000284136	.	.	8.805675e-01	1	.
CDCA2	ENST00000330560	.	.	8.806682e-01	1	.
TMEM57	ENST00000374343	.	.	8.807447e-01	1	.
TMEM64	ENST00000458549	.	.	8.810059e-01	1	.
APLF	ENST00000303795	.	.	8.810396e-01	1	.
ARHGEF19	ENST00000270747	.	.	8.810724e-01	1	.
DEPDC1B	ENST00000265036	.	.	8.812415e-01	1	.
USP51	ENST00000500968	.	.	8.814312e-01	1	.
RABGAP1L	ENST00000367688	.	.	8.814329e-01	1	.
TTC31	ENST00000233623	.	.	8.814336e-01	1	.
ITGB1	ENST00000396033	.	.	8.814774e-01	1	.
AMPD3	ENST00000396554	.	.	8.816829e-01	1	.
PAM	ENST00000304400	.	.	8.817395e-01	1	.
GALNT9	ENST00000411988	.	.	8.817437e-01	1	.
LYPD3	ENST00000244333	.	.	8.817457e-01	1	.
HDGFRP2	ENST00000301284	.	.	8.818295e-01	1	.
CELSR3	ENST00000164024	.	.	8.818460e-01	1	.
DPPA2	ENST00000478945	.	.	8.819801e-01	1	.
CCNF	ENST00000397066	.	.	8.820551e-01	1	.
KCND3	ENST00000315987	.	.	8.821351e-01	1	.
OSBPL10	ENST00000396556	.	.	8.821687e-01	1	.
CYP3A43	ENST00000222382	.	.	8.826257e-01	1	.
FAM9A	ENST00000543214	.	.	8.826626e-01	1	.
ZBTB49	ENST00000337872	.	.	8.826661e-01	1	.
FAM184A	ENST00000338891	.	.	8.827146e-01	1	.
PREPL	ENST00000409936	.	.	8.827231e-01	1	.
LRRC14B	ENST00000328278	.	.	8.828252e-01	1	.
PDE10A	ENST00000539869	.	.	8.828393e-01	1	.
LETM1	ENST00000302787	.	.	8.828893e-01	1	.
TMTC3	ENST00000266712	.	.	8.829067e-01	1	.
KDM2A	ENST00000529006	.	.	8.829101e-01	1	.
MXRA5	ENST00000217939	.	.	8.829381e-01	1	.
DDN	ENST00000421952	.	.	8.829950e-01	1	.
ATRIP	ENST00000320211	.	.	8.830068e-01	1	.
CSGALNACT2	ENST00000374466	.	.	8.830703e-01	1	.
ACBD4	ENST00000431281	.	.	8.831221e-01	1	.
DHTKD1	ENST00000263035	.	.	8.831882e-01	1	.
MYO5A	ENST00000399231	.	.	8.832203e-01	1	.
POLA1	ENST00000379059	.	.	8.832741e-01	1	.
SYT4	ENST00000255224	.	.	8.833371e-01	1	.
LFNG	ENST00000402506	.	.	8.833884e-01	1	.
SHC2	ENST00000264554	.	.	8.834535e-01	1	.
MAP3K3	ENST00000361357	.	.	8.834658e-01	1	.
GGA1	ENST00000343632	.	.	8.835869e-01	1	.
IL22RA1	ENST00000270800	.	.	8.835916e-01	1	.
DHCR7	ENST00000355527	.	.	8.836360e-01	1	.
TAF1C	ENST00000567759	.	.	8.838631e-01	1	.
MIPOL1	ENST00000327441	.	.	8.839594e-01	1	.
APOH	ENST00000205948	.	.	8.840017e-01	1	.
OR2T2	ENST00000342927	.	.	8.840837e-01	1	.
TRAPPC9	ENST00000389328	.	.	8.841240e-01	1	.
GPR50	ENST00000218316	.	.	8.841633e-01	1	.
EXOC8	ENST00000360394	.	.	8.841991e-01	1	.
PRDM10	ENST00000358825	.	.	8.842794e-01	1	.
RUFY1	ENST00000319449	.	.	8.843448e-01	1	.
GPLD1	ENST00000230036	.	.	8.845444e-01	1	.
TPH2	ENST00000333850	.	.	8.846024e-01	1	.
INF2	ENST00000392634	.	.	8.846927e-01	1	.
CHN2	ENST00000222792	.	.	8.847011e-01	1	.
HNRNPK	ENST00000376263	.	.	8.847587e-01	1	.
SDAD1	ENST00000356260	.	.	8.848366e-01	1	.
LTA4H	ENST00000228740	.	.	8.848883e-01	1	.
CA8	ENST00000317995	.	.	8.849370e-01	1	.
SEMA6C	ENST00000368913	.	.	8.849792e-01	1	.
KIF18A	ENST00000263181	.	.	8.850939e-01	1	.
KIF3A	ENST00000378746	.	.	8.850940e-01	1	.
IFNA4	ENST00000421715	.	.	8.851602e-01	1	.
PLIN4	ENST00000301286	.	.	8.851998e-01	1	.
GPM6A	ENST00000280187	.	.	8.852397e-01	1	.
FARSB	ENST00000281828	.	.	8.853480e-01	1	.
TECTA	ENST00000392793	.	.	8.854386e-01	1	.
ACAN	ENST00000439576	.	.	8.854425e-01	1	.
KRT31	ENST00000251645	.	.	8.854835e-01	1	.
SRGAP1	ENST00000355086	.	.	8.855201e-01	1	.
PRDM14	ENST00000276594	.	.	8.856707e-01	1	.
TSC22D2	ENST00000361875	.	.	8.858026e-01	1	.
ZNF148	ENST00000360647	.	.	8.858391e-01	1	.
SLITRK3	ENST00000475390	.	.	8.859877e-01	1	.
KSR2	ENST00000339824	.	.	8.861544e-01	1	.
SLC22A23	ENST00000406686	.	.	8.862610e-01	1	.
NEGR1	ENST00000357731	.	.	8.863801e-01	1	.
TMEM151B	ENST00000451188	.	.	8.864435e-01	1	.
COL6A1	ENST00000361866	.	.	8.865406e-01	1	.
MCM2	ENST00000265056	.	.	8.867583e-01	1	.
ST6GAL2	ENST00000409382	.	.	8.868596e-01	1	.
SLITRK2	ENST00000370490	.	.	8.869832e-01	1	.
RALGDS	ENST00000393157	.	.	8.870441e-01	1	.
PCDHGC4	ENST00000306593	.	.	8.871434e-01	1	.
VIPR1	ENST00000325123	.	.	8.871719e-01	1	.
CDC6	ENST00000209728	.	.	8.872205e-01	1	.
STON1-GTF2A1L	ENST00000402114	.	.	8.872930e-01	1	.
SSH1	ENST00000326495	.	.	8.873008e-01	1	.
CHTF18	ENST00000262315	.	.	8.873430e-01	1	.
TOP3A	ENST00000321105	.	.	8.873874e-01	1	.
CTNNA3	ENST00000433211	.	.	8.873974e-01	1	.
HEATR1	ENST00000366582	.	.	8.874382e-01	1	.
SIDT2	ENST00000324225	.	.	8.874559e-01	1	.
OR5H1	ENST00000354565	.	.	8.874699e-01	1	.
FES	ENST00000328850	.	.	8.876182e-01	1	.
SH3PXD2A	ENST00000355946	.	.	8.877566e-01	1	.
PROKR1	ENST00000303786	.	.	8.877775e-01	1	.
DHRS9	ENST00000327239	.	.	8.878363e-01	1	.
GC	ENST00000504199	.	.	8.878395e-01	1	.
CYP26B1	ENST00000001146	.	.	8.878917e-01	1	.
AGL	ENST00000294724	.	.	8.881393e-01	1	.
PLBD1	ENST00000240617	.	.	8.883017e-01	1	.
MTBP	ENST00000305949	.	.	8.883590e-01	1	.
ZNF561	ENST00000302851	.	.	8.883634e-01	1	.
SLC38A10	ENST00000374759	.	.	8.885820e-01	1	.
AGRN	ENST00000379370	.	.	8.886809e-01	1	.
NUAK1	ENST00000261402	.	.	8.888059e-01	1	.
COBL	ENST00000265136	.	.	8.889884e-01	1	.
MMP8	ENST00000236826	.	.	8.890710e-01	1	.
THAP4	ENST00000407315	.	.	8.891411e-01	1	.
NDST3	ENST00000296499	.	.	8.892082e-01	1	.
PSKH2	ENST00000276616	.	.	8.892443e-01	1	.
ETF1	ENST00000360541	.	.	8.892713e-01	1	.
MPPED2	ENST00000448418	.	.	8.892938e-01	1	.
SYDE2	ENST00000341460	.	.	8.893578e-01	1	.
CELF4	ENST00000420428	.	.	8.893712e-01	1	.
FAM181B	ENST00000329203	.	.	8.894456e-01	1	.
FAM98B	ENST00000397609	.	.	8.895119e-01	1	.
ADAMTS1	ENST00000284984	.	.	8.895270e-01	1	.
ZBED5	ENST00000432999	.	.	8.896636e-01	1	.
SLC45A1	ENST00000471889	.	.	8.896824e-01	1	.
ABLIM3	ENST00000506113	.	.	8.896994e-01	1	.
KLC4	ENST00000259708	.	.	8.897058e-01	1	.
PIWIL2	ENST00000356766	.	.	8.897581e-01	1	.
NCAPH	ENST00000240423	.	.	8.897797e-01	1	.
RFX5	ENST00000290524	.	.	8.898369e-01	1	.
CPOX	ENST00000264193	.	.	8.898963e-01	1	.
RNF6	ENST00000381588	.	.	8.899607e-01	1	.
GALR1	ENST00000299727	.	.	8.900669e-01	1	.
RPTOR	ENST00000306801	.	.	8.900733e-01	1	.
KSR1	ENST00000398988	.	.	8.901265e-01	1	.
SLC6A20	ENST00000358525	.	.	8.901268e-01	1	.
PDZD4	ENST00000164640	.	.	8.902971e-01	1	.
CACNG7	ENST00000391767	.	.	8.903305e-01	1	.
ZC3H4	ENST00000253048	.	.	8.905186e-01	1	.
RIOK3	ENST00000339486	.	.	8.905419e-01	1	.
GOLGB1	ENST00000393667	.	.	8.906236e-01	1	.
MASTL	ENST00000375940	.	.	8.906419e-01	1	.
NT5E	ENST00000257770	.	.	8.907745e-01	1	.
ZNF608	ENST00000306315	.	.	8.909844e-01	1	.
GNAO1	ENST00000262494	.	.	8.910533e-01	1	.
FAM21A	ENST00000282633	.	.	8.910993e-01	1	.
TKT	ENST00000423516	.	.	8.912329e-01	1	.
MARCH7	ENST00000259050	.	.	8.912662e-01	1	.
SDC2	ENST00000302190	.	.	8.912862e-01	1	.
LMOD3	ENST00000420581	.	.	8.913823e-01	1	.
RALGAPB	ENST00000262879	.	.	8.914210e-01	1	.
MYCBPAP	ENST00000323776	.	.	8.914702e-01	1	.
MNS1	ENST00000260453	.	.	8.915651e-01	1	.
STOX2	ENST00000308497	.	.	8.915829e-01	1	.
TMPRSS2	ENST00000398585	.	.	8.916920e-01	1	.
FNBP4	ENST00000263773	.	.	8.918577e-01	1	.
UNC5A	ENST00000329542	.	.	8.922102e-01	1	.
SEC31B	ENST00000370345	.	.	8.922273e-01	1	.
ISL1	ENST00000230658	.	.	8.922466e-01	1	.
ZCCHC9	ENST00000254037	.	.	8.922770e-01	1	.
LCORL	ENST00000382226	.	.	8.923111e-01	1	.
PIF1	ENST00000268043	.	.	8.924678e-01	1	.
ZNF626	ENST00000601440	.	.	8.925284e-01	1	.
